BadBuy,VehicleAge,Color,Transmission,Mileage,Country,AveragePrice,CleanPrice,RetailAveragePrice,AuctionPrice,WarrantyCost
0,2,BLUE,AUTO,44634,OTHER ASIAN,7580,8199,10711,6735,482
0,2,SILVER,AUTO,55391,AMERICAN,7018,7576,9922,6500,671
0,2,WHITE,AUTO,46062,AMERICAN,7018,7576,9922,6035,623
0,2,SILVER,AUTO,44466,AMERICAN,7426,7908,10634,6735,623
0,2,WHITE,AUTO,40801,AMERICAN,7018,7576,9922,6035,623
0,2,RED,AUTO,47031,AMERICAN,7426,7908,10634,6535,623
0,2,RED,AUTO,45361,AMERICAN,7426,7908,10634,6535,623
0,2,WHITE,AUTO,44752,OTHER ASIAN,7580,8199,10711,6735,482
0,2,WHITE,AUTO,45720,AMERICAN,7379,7868,10583,6535,623
0,2,WHITE,AUTO,44956,AMERICAN,7379,7868,10583,6735,623
0,2,ORANGE,AUTO,47331,AMERICAN,7797,8274,11100,7735,693
0,2,RED,AUTO,44508,AMERICAN,7379,7868,10583,6735,623
0,2,WHITE,AUTO,45781,AMERICAN,7797,8274,11100,7735,693
0,2,GREY,AUTO,47152,AMERICAN,7797,8274,11100,7735,693
0,2,RED,AUTO,43800,AMERICAN,7379,7868,10583,6735,623
0,2,BLUE,AUTO,48656,AMERICAN,7379,7868,10583,6535,623
0,2,RED,AUTO,46590,AMERICAN,7379,7868,10583,6535,623
0,2,WHITE,AUTO,43827,AMERICAN,7023,7638,9928,6035,623
0,2,BLUE,AUTO,44860,OTHER ASIAN,7524,8091,10632,6735,482
0,2,SILVER,AUTO,49458,AMERICAN,7379,7868,10583,6535,623
0,2,WHITE,AUTO,43025,AMERICAN,7379,7868,10583,6735,623
0,2,SILVER,AUTO,47350,OTHER ASIAN,7524,8091,10632,6735,482
0,2,SILVER,AUTO,46623,AMERICAN,7379,7868,10583,6535,623
0,2,WHITE,AUTO,45173,AMERICAN,7797,8274,11100,7735,693
0,2,WHITE,AUTO,45875,AMERICAN,7379,7868,10583,6535,623
0,2,SILVER,AUTO,43093,AMERICAN,7023,7638,9928,6035,623
0,2,WHITE,AUTO,45897,OTHER ASIAN,7524,8091,10632,6735,482
0,2,SILVER,AUTO,44902,AMERICAN,6604,7002,9453,6500,623
0,3,BLUE,AUTO,40833,AMERICAN,5197,6114,7725,6000,623
0,2,RED,AUTO,47885,OTHER ASIAN,7544,8099,10628,6735,482
0,2,SILVER,AUTO,49385,OTHER ASIAN,7544,8099,10628,6735,482
0,2,SILVER,AUTO,47689,AMERICAN,7324,7810,10376,6535,623
0,2,RED,AUTO,45678,OTHER ASIAN,7544,8099,10628,6735,482
0,2,SILVER,AUTO,46959,AMERICAN,7324,7810,10376,6535,623
0,2,BLACK,AUTO,48305,AMERICAN,0,0,0,7700,693
0,1,BLACK,AUTO,44894,AMERICAN,0,0,0,9000,834
0,1,WHITE,AUTO,45522,AMERICAN,0,0,0,8500,834
0,2,BLUE,AUTO,45342,AMERICAN,0,0,0,6500,975
0,1,WHITE,AUTO,52183,AMERICAN,0,0,0,9000,920
0,2,RED,AUTO,48343,AMERICAN,0,0,0,6300,623
0,2,BLUE,AUTO,46058,OTHER ASIAN,0,0,0,7000,482
0,1,BLACK,AUTO,40456,AMERICAN,9370,9917,13108,9000,834
0,1,GOLD,AUTO,47184,OTHER ASIAN,0,0,0,7000,482
0,1,GREY,AUTO,45893,AMERICAN,8826,9317,12732,8500,834
0,2,WHITE,AUTO,44640,AMERICAN,6719,7360,9446,6800,623
0,1,RED,AUTO,47804,AMERICAN,0,0,0,9000,834
0,2,GOLD,AUTO,92966,AMERICAN,12668,15273,16721,9000,1630
0,3,BLACK,AUTO,82646,AMERICAN,8041,9209,11153,7000,2152
0,2,WHITE,AUTO,82667,AMERICAN,9837,11832,13948,8500,1763
0,3,WHITE,AUTO,72183,AMERICAN,7238,9321,12224,6000,686
0,1,SILVER,AUTO,48695,AMERICAN,9293,9859,13020,9000,834
0,1,RED,AUTO,46519,AMERICAN,9293,9859,13020,9000,834
0,2,BLUE,AUTO,42892,OTHER ASIAN,6643,7284,10109,6942,482
0,3,WHITE,AUTO,93912,AMERICAN,5131,6364,8473,5000,1918
0,2,BLUE,AUTO,43763,OTHER ASIAN,6643,7284,10109,6942,482
0,7,WHITE,AUTO,82885,AMERICAN,2549,3622,5695,3200,2712
0,3,WHITE,AUTO,80610,AMERICAN,7016,8338,10631,6000,1113
1,4,WHITE,AUTO,80371,AMERICAN,4795,6123,8504,4800,1243
0,6,WHITE,AUTO,87396,AMERICAN,2630,3501,5856,3500,1243
0,2,BLUE,AUTO,42763,OTHER ASIAN,6643,7284,10109,6942,482
0,3,WHITE,AUTO,83188,AMERICAN,6893,8232,10493,6000,1113
0,3,WHITE,AUTO,89551,AMERICAN,6893,8232,10493,5700,1113
0,1,SILVER,AUTO,47539,OTHER ASIAN,7517,7942,10710,7242,482
0,1,BEIGE,AUTO,49046,OTHER ASIAN,7517,7942,10710,7242,482
0,1,SILVER,AUTO,44734,OTHER ASIAN,7517,7942,10710,7242,482
0,2,BLACK,AUTO,47997,AMERICAN,6540,7209,9782,6800,623
0,1,WHITE,AUTO,47678,AMERICAN,8623,9039,12546,8000,834
0,1,SILVER,AUTO,49459,TOP LINE ASIAN,9054,9696,11372,7550,482
0,1,RED,AUTO,50822,TOP LINE ASIAN,9054,9696,11372,7550,505
0,1,BLUE,AUTO,38014,OTHER ASIAN,6928,7545,9692,6500,462
0,1,SILVER,AUTO,40083,AMERICAN,8716,9205,12451,8200,834
0,1,GREY,AUTO,43675,AMERICAN,8716,9205,12451,8200,834
0,1,ORANGE,AUTO,40769,OTHER ASIAN,6928,7545,9692,6500,482
0,1,GOLD,AUTO,39792,OTHER ASIAN,6928,7545,9692,6500,462
0,1,GOLD,AUTO,45881,AMERICAN,9218,10009,12972,8500,834
0,1,RED,AUTO,48638,AMERICAN,8558,9284,12138,8300,623
0,3,WHITE,AUTO,76887,AMERICAN,8681,10356,13123,8000,1155
0,2,BLUE,AUTO,53930,TOP LINE ASIAN,8345,9170,12285,7500,505
0,1,ORANGE,AUTO,41553,OTHER ASIAN,6928,7545,9692,6500,482
0,1,SILVER,AUTO,50618,OTHER ASIAN,7521,7947,10716,6500,505
0,1,SILVER,AUTO,49097,OTHER ASIAN,7521,7947,10716,7200,482
0,1,WHITE,AUTO,40643,OTHER ASIAN,7521,7947,10716,7000,482
0,1,WHITE,AUTO,37985,OTHER ASIAN,6928,7545,9692,6500,462
0,1,BLACK,AUTO,39215,AMERICAN,7188,7596,10267,6800,582
1,4,WHITE,AUTO,74983,AMERICAN,5023,6647,8722,5500,686
0,1,WHITE,AUTO,39646,AMERICAN,9191,9803,12993,8400,702
0,1,WHITE,AUTO,39790,OTHER ASIAN,6928,7545,9692,6500,462
0,1,SILVER,AUTO,48360,AMERICAN,8563,9023,12144,8300,623
0,1,BLACK,AUTO,40648,OTHER ASIAN,6928,7545,9692,6500,482
0,1,WHITE,AUTO,37395,OTHER ASIAN,6928,7545,9692,6500,462
1,1,BLACK,AUTO,49756,AMERICAN,8563,9023,12144,8300,623
0,1,GREY,AUTO,38263,AMERICAN,8716,9205,12451,8200,762
0,1,SILVER,AUTO,42157,AMERICAN,9085,9624,12632,8600,834
0,1,SILVER,AUTO,46490,AMERICAN,8558,9284,12138,8300,623
0,2,GREY,AUTO,49076,AMERICAN,5598,6289,9430,6000,623
0,1,BLUE,AUTO,40044,AMERICAN,9200,9776,13202,8500,482
0,1,SILVER,AUTO,43681,OTHER ASIAN,7521,7947,10716,7000,482
0,1,SILVER,AUTO,41071,OTHER ASIAN,6928,7545,9692,6500,482
0,2,RED,AUTO,48551,AMERICAN,5598,6289,9430,6000,623
0,2,RED,AUTO,44634,OTHER ASIAN,5274,6400,7876,6500,482
0,1,RED,AUTO,38290,OTHER ASIAN,7521,7947,10716,7200,462
0,2,SILVER,AUTO,49087,AMERICAN,7182,7865,10777,6500,975
0,1,GREY,AUTO,49921,TOP LINE ASIAN,9054,9696,11372,7550,482
0,1,WHITE,AUTO,40078,OTHER ASIAN,7521,7947,10716,7000,482
0,1,SILVER,AUTO,38221,OTHER ASIAN,6928,7545,9692,6500,462
0,1,WHITE,AUTO,50908,AMERICAN,7188,7596,10267,6700,671
0,1,SILVER,AUTO,39236,OTHER ASIAN,6928,7545,9692,6500,462
0,2,WHITE,AUTO,77139,AMERICAN,8678,9914,13174,8000,920
0,1,BLACK,AUTO,49368,TOP LINE ASIAN,8251,8859,10577,7550,482
0,1,GOLD,AUTO,48448,AMERICAN,9085,9624,12632,8800,834
0,1,BLACK,AUTO,39575,AMERICAN,8716,9205,12451,8200,762
0,2,SILVER,AUTO,40651,OTHER ASIAN,6572,7229,10100,6942,482
0,1,WHITE,AUTO,47773,TOP LINE ASIAN,8251,8859,10577,7550,482
0,1,WHITE,AUTO,52955,AMERICAN,8716,9205,12451,8300,920
0,1,RED,AUTO,52911,AMERICAN,9352,10018,12978,8500,837
0,1,GOLD,AUTO,39420,OTHER ASIAN,6928,7545,9692,6500,462
0,1,WHITE,AUTO,47480,AMERICAN,9191,9803,12993,8700,764
0,1,RED,AUTO,42131,AMERICAN,9085,9624,12632,8600,834
0,1,RED,AUTO,42153,AMERICAN,8558,9284,12138,8300,623
0,1,BEIGE,AUTO,49761,OTHER ASIAN,7521,7947,10716,7200,482
0,2,GOLD,AUTO,43272,OTHER ASIAN,6572,7229,10100,6942,482
0,1,BLACK,AUTO,38276,OTHER ASIAN,7521,7947,10716,7200,462
0,1,SILVER,AUTO,43926,AMERICAN,8716,9205,12451,8200,834
0,1,WHITE,AUTO,40780,AMERICAN,8716,9205,12451,8200,834
0,1,SILVER,AUTO,45654,AMERICAN,8716,9205,12451,8200,834
0,2,GREY,AUTO,46677,TOP LINE ASIAN,8345,9170,12285,7500,482
0,2,BLACK,AUTO,46512,AMERICAN,6255,6972,9852,6500,975
0,1,GREY,AUTO,50204,AMERICAN,9085,9624,12632,8600,920
0,2,SILVER,AUTO,63114,OTHER ASIAN,10713,12124,14200,8500,1118
0,1,GOLD,AUTO,39279,OTHER ASIAN,6928,7545,9692,6500,462
0,1,SILVER,AUTO,37559,OTHER ASIAN,7521,7947,10716,7200,462
0,1,RED,AUTO,37429,OTHER ASIAN,6928,7545,9692,6500,462
0,2,WHITE,AUTO,47368,OTHER ASIAN,6572,7229,10100,6942,482
0,1,RED,AUTO,43334,OTHER ASIAN,6928,7545,9692,6500,482
0,1,WHITE,AUTO,37602,OTHER ASIAN,7653,8244,10761,6500,642
0,1,WHITE,AUTO,39579,OTHER ASIAN,7521,7947,10716,7200,462
0,1,SILVER,AUTO,40474,OTHER ASIAN,7531,7964,10730,7000,482
0,1,WHITE,AUTO,49975,AMERICAN,8711,9192,12445,8200,834
0,1,WHITE,AUTO,49864,OTHER ASIAN,7531,7964,10730,7200,482
0,1,WHITE,AUTO,49817,OTHER ASIAN,7531,7964,10730,7200,482
0,2,RED,AUTO,51264,AMERICAN,7073,7720,10668,6550,1086
1,1,BLUE,AUTO,48708,OTHER ASIAN,7531,7964,10730,7000,482
0,2,SILVER,AUTO,46786,AMERICAN,7542,8452,11574,7550,693
0,1,BLUE,AUTO,46413,OTHER ASIAN,7639,8236,10748,6800,693
0,2,SILVER,AUTO,46417,AMERICAN,6281,7002,9878,6550,975
0,1,BLACK,AUTO,49755,OTHER ASIAN,7531,7964,10730,7200,482
0,1,BLUE,AUTO,45660,AMERICAN,9209,9961,12963,8700,834
0,1,RED,AUTO,49031,AMERICAN,7194,7539,10274,6800,623
0,1,WHITE,AUTO,46992,AMERICAN,9066,9599,12599,8800,834
0,1,GREEN,AUTO,51711,AMERICAN,9172,9785,12972,8500,837
0,1,BLUE,AUTO,56315,OTHER ASIAN,7531,7964,10730,7000,505
0,2,BLACK,AUTO,45475,AMERICAN,6281,7002,9878,6550,975
0,1,BLUE,AUTO,48791,AMERICAN,7194,7539,10274,6800,623
0,1,SILVER,AUTO,43316,OTHER ASIAN,6901,7474,9653,6500,482
0,1,RED,AUTO,53642,AMERICAN,8521,9240,12094,8100,671
0,1,BLACK,AUTO,42758,OTHER ASIAN,7639,8236,10748,6800,693
0,1,SILVER,AUTO,47585,AMERICAN,7194,7539,10274,6800,623
0,1,RED,AUTO,48612,OTHER ASIAN,7531,7964,10730,7200,482
0,1,BLUE,AUTO,42963,OTHER ASIAN,7639,8236,10748,6800,693
0,1,WHITE,AUTO,38053,OTHER ASIAN,6901,7474,9653,6500,462
0,2,WHITE,AUTO,44779,AMERICAN,7542,8452,11574,7550,693
0,1,WHITE,AUTO,48272,AMERICAN,8711,9192,12445,8450,834
0,1,RED,AUTO,53233,OTHER ASIAN,6901,7474,9653,6300,505
0,1,GREEN,AUTO,54639,AMERICAN,8711,9192,12445,8500,920
0,2,WHITE,AUTO,46577,AMERICAN,6400,7252,9628,6800,623
0,1,RED,AUTO,47286,AMERICAN,8526,8974,12100,8300,623
0,5,GREY,AUTO,93628,AMERICAN,5407,6888,9193,5900,1774
0,1,GOLD,AUTO,48750,AMERICAN,8526,8974,12100,8300,623
0,1,BEIGE,AUTO,51179,AMERICAN,8711,9192,12445,8500,920
0,2,BLUE,AUTO,53602,OTHER ASIAN,6604,7238,9936,6200,505
0,2,WHITE,AUTO,45900,AMERICAN,6378,7220,9963,6500,975
0,1,SILVER,AUTO,43734,OTHER ASIAN,7468,7911,9890,7342,482
0,1,BLUE,AUTO,47837,OTHER ASIAN,7468,7911,9890,7200,482
0,1,WHITE,AUTO,53787,OTHER ASIAN,6724,7268,8717,6500,505
0,1,RED,AUTO,49824,OTHER ASIAN,7468,7911,9890,7200,482
0,1,GOLD,AUTO,45054,OTHER ASIAN,6804,7410,8821,6500,482
0,1,RED,AUTO,44484,OTHER ASIAN,7468,7911,9890,7342,482
0,1,MAROON,AUTO,42359,OTHER ASIAN,7468,7911,9890,7342,482
1,1,BLACK,AUTO,40770,OTHER ASIAN,7468,7911,9890,7342,482
0,1,GOLD,AUTO,43582,OTHER ASIAN,7468,7911,9890,7342,482
0,1,BLACK,AUTO,47750,AMERICAN,8096,9031,11807,8300,623
0,1,MAROON,AUTO,46290,OTHER ASIAN,7468,7911,9890,7200,482
0,1,BLACK,AUTO,44417,OTHER ASIAN,7468,7911,9890,7342,482
0,1,SILVER,AUTO,47898,AMERICAN,9247,9833,12847,9000,834
0,1,GOLD,AUTO,44690,OTHER ASIAN,7468,7911,9890,7342,482
0,1,GOLD,AUTO,47038,OTHER ASIAN,7468,7911,9890,7200,482
0,1,GOLD,AUTO,43028,OTHER ASIAN,7468,7911,9890,7342,482
0,1,RED,AUTO,52038,AMERICAN,9247,9833,12847,8800,920
0,1,WHITE,AUTO,43010,OTHER ASIAN,7468,7911,9890,7342,482
0,1,BLACK,AUTO,40720,OTHER ASIAN,7468,7911,9890,7342,482
0,1,SILVER,AUTO,48935,AMERICAN,9247,9833,12847,9000,834
0,1,BLACK,AUTO,49533,AMERICAN,6971,7417,9199,6500,623
0,1,WHITE,AUTO,49478,OTHER ASIAN,6804,7410,8821,6500,482
0,1,WHITE,AUTO,46453,AMERICAN,6971,7417,9199,6500,623
0,1,BLUE,AUTO,49680,OTHER ASIAN,7468,7911,9890,7200,482
0,1,WHITE,AUTO,46034,OTHER ASIAN,7495,7978,10355,7200,482
0,1,GOLD,AUTO,41635,OTHER ASIAN,7495,7978,10355,7200,482
0,1,WHITE,AUTO,51087,OTHER ASIAN,7495,7978,10355,7000,505
0,2,SILVER,AUTO,48204,AMERICAN,7461,8561,11197,7800,693
0,1,SILVER,AUTO,40883,OTHER ASIAN,7495,7978,10355,7200,482
0,1,SILVER,AUTO,49451,AMERICAN,9252,9856,13078,9000,834
0,1,GREY,AUTO,47342,AMERICAN,8074,9033,11844,8300,623
0,2,SILVER,AUTO,48578,AMERICAN,5006,5825,8328,6500,623
1,2,WHITE,AUTO,49404,AMERICAN,6365,7054,9762,6700,623
0,2,SILVER,AUTO,49248,OTHER ASIAN,6539,7500,9616,7000,482
0,1,BLUE,AUTO,48559,AMERICAN,9252,9856,13078,9000,834
0,1,GOLD,AUTO,48318,AMERICAN,9252,9856,13078,9000,834
0,1,BLUE,AUTO,49948,AMERICAN,9252,9856,13078,9000,834
0,1,BLUE,AUTO,46741,AMERICAN,8074,9033,11844,8300,623
0,1,GOLD,AUTO,40985,OTHER ASIAN,7495,7978,10355,7200,482
0,1,SILVER,AUTO,50700,AMERICAN,9006,9693,12906,8300,671
0,1,WHITE,AUTO,51143,OTHER ASIAN,7495,7978,10355,7000,505
0,2,WHITE,AUTO,43204,OTHER ASIAN,6539,7500,9616,7000,482
0,1,SILVER,AUTO,49582,AMERICAN,9252,9856,13078,9000,834
0,1,RED,AUTO,41348,OTHER ASIAN,6865,7385,9031,6500,482
0,1,BLUE,AUTO,75802,AMERICAN,9677,10473,13676,8200,1155
0,1,GOLD,AUTO,48482,AMERICAN,8081,9090,11852,8300,623
0,1,SILVER,AUTO,47350,AMERICAN,8781,9325,12464,8500,834
0,2,SILVER,AUTO,62848,AMERICAN,7811,9163,11676,8000,1703
0,1,BEIGE,AUTO,55442,OTHER ASIAN,7479,7921,10333,7000,505
0,1,BLACK,AUTO,46976,OTHER ASIAN,6706,7292,8821,6500,482
0,1,SILVER,AUTO,46963,OTHER ASIAN,7479,7921,10333,7200,482
0,2,WHITE,AUTO,41557,OTHER ASIAN,6599,7532,9675,7200,482
0,1,SILVER,AUTO,52360,OTHER ASIAN,7473,7937,10441,7000,505
0,1,SILVER,AUTO,50699,OTHER ASIAN,7473,7937,10441,7200,505
0,2,BLUE,AUTO,41303,OTHER ASIAN,6599,7532,9675,7200,482
0,2,BLUE,AUTO,49421,OTHER ASIAN,6599,7532,9675,7200,482
0,1,SILVER,AUTO,72719,AMERICAN,8654,9341,12940,8750,920
0,1,SILVER,AUTO,52908,OTHER ASIAN,7473,7937,10441,7000,505
0,2,SILVER,AUTO,43763,OTHER ASIAN,6599,7532,9675,7200,482
0,1,SILVER,AUTO,53297,OTHER ASIAN,6686,7198,9013,6500,505
0,2,SILVER,AUTO,43248,OTHER ASIAN,6599,7532,9675,7200,482
0,1,BLACK,AUTO,77421,AMERICAN,8654,9341,12940,8750,920
0,1,BLACK,AUTO,44953,AMERICAN,9353,9936,13189,9000,834
0,2,BLACK,AUTO,45820,AMERICAN,6667,7577,9995,6800,623
0,1,RED,AUTO,50243,AMERICAN,6949,7465,9203,6500,671
0,1,RED,AUTO,46858,AMERICAN,8060,9099,11828,8300,623
0,1,BLACK,AUTO,46443,OTHER ASIAN,7485,7928,10341,7200,482
0,1,BLACK,AUTO,44846,AMERICAN,8060,9099,11828,8300,623
0,1,BLUE,AUTO,51976,OTHER ASIAN,6725,7293,8846,6500,505
0,1,SILVER,AUTO,42994,OTHER ASIAN,7477,7942,10330,7342,482
0,1,BLACK,AUTO,43848,OTHER ASIAN,7477,7942,10330,7342,482
0,1,SILVER,AUTO,44201,OTHER ASIAN,7477,7942,10330,7342,482
0,1,SILVER,AUTO,40980,OTHER ASIAN,7477,7942,10330,7342,482
0,1,SILVER,AUTO,43427,OTHER ASIAN,7477,7942,10330,7342,482
0,1,WHITE,AUTO,45434,OTHER ASIAN,7477,7942,10330,7342,482
0,1,RED,AUTO,47254,AMERICAN,7183,7611,10082,7000,623
0,1,SILVER,AUTO,43570,OTHER ASIAN,7477,7942,10330,7342,482
0,1,RED,AUTO,44855,OTHER ASIAN,7477,7942,10330,7342,482
0,1,SILVER,AUTO,40934,AMERICAN,8808,9346,12500,8500,834
0,1,BLACK,AUTO,44535,OTHER ASIAN,7477,7942,10330,7342,482
0,1,BLUE,AUTO,42352,OTHER ASIAN,7477,7942,10330,7342,482
0,1,RED,AUTO,43219,OTHER ASIAN,7477,7942,10330,7200,482
0,1,RED,AUTO,41849,OTHER ASIAN,7477,7942,10330,7342,482
0,1,SILVER,AUTO,42838,OTHER ASIAN,7477,7942,10330,7342,482
0,1,RED,AUTO,42867,OTHER ASIAN,7477,7942,10330,7342,482
0,1,BLACK,AUTO,40882,OTHER ASIAN,7477,7942,10330,7342,482
0,1,WHITE,AUTO,43350,OTHER ASIAN,7477,7942,10330,7342,482
0,2,BLUE,AUTO,47902,TOP LINE ASIAN,7565,8881,11374,7800,553
0,1,RED,AUTO,41379,OTHER ASIAN,7477,7942,10330,7200,482
0,1,GOLD,AUTO,46621,AMERICAN,9331,9905,13191,9000,834
0,1,BLUE,AUTO,50198,OTHER ASIAN,6686,7198,9013,6500,505
0,1,BLACK,AUTO,46384,OTHER ASIAN,7473,7937,10441,7200,482
0,1,GOLD,AUTO,46276,OTHER ASIAN,7473,7937,10441,7200,482
0,1,BLUE,AUTO,45983,OTHER ASIAN,7473,7937,10441,7200,482
0,1,RED,AUTO,46467,OTHER ASIAN,7473,7937,10441,7200,482
0,1,GOLD,AUTO,48712,OTHER ASIAN,7473,7937,10441,7200,482
0,1,BLACK,AUTO,46360,OTHER ASIAN,7473,7937,10441,7200,482
0,1,GREY,AUTO,42259,AMERICAN,7942,9077,11575,8300,623
0,1,BLACK,AUTO,45988,OTHER ASIAN,7473,7937,10441,7200,482
0,1,SILVER,AUTO,46589,OTHER ASIAN,7473,7937,10441,7200,482
0,1,SILVER,AUTO,45656,OTHER ASIAN,7473,7937,10441,7200,482
0,1,GREY,AUTO,47169,AMERICAN,8835,9388,12456,8500,834
0,1,BLACK,AUTO,46068,AMERICAN,9331,9905,13191,9000,834
0,1,GREY,AUTO,50816,AMERICAN,7942,9077,11575,8100,671
0,1,WHITE,AUTO,47341,OTHER ASIAN,7473,7937,10441,7200,482
0,1,BEIGE,AUTO,43973,AMERICAN,9331,9905,13191,9000,834
0,1,BLUE,AUTO,48215,OTHER ASIAN,7404,7884,10292,7200,482
0,1,WHITE,AUTO,46700,OTHER ASIAN,7404,7884,10292,7200,482
0,1,BLACK,AUTO,44925,AMERICAN,7958,9068,11355,8300,623
0,1,GREY,AUTO,47362,AMERICAN,7958,9068,11355,8300,623
0,1,RED,AUTO,44379,AMERICAN,9422,9988,13041,9000,834
0,1,BLACK,AUTO,46426,AMERICAN,7958,9068,11355,8300,623
0,1,GOLD,AUTO,46965,OTHER ASIAN,7404,7884,10292,7200,482
0,1,MAROON,AUTO,45257,OTHER ASIAN,7450,7931,10356,7342,482
0,1,WHITE,AUTO,47505,AMERICAN,9422,9988,13041,9000,834
0,1,BEIGE,AUTO,45812,OTHER ASIAN,7450,7931,10356,7342,482
0,2,RED,AUTO,47600,OTHER ASIAN,6644,7528,9726,7200,482
0,1,SILVER,AUTO,49256,OTHER ASIAN,6743,7239,9088,6500,482
0,1,BLACK,AUTO,46608,OTHER ASIAN,7450,7931,10356,7342,482
0,5,WHITE,AUTO,92669,AMERICAN,4419,5400,7873,4500,765
0,1,BLUE,AUTO,57915,OTHER ASIAN,7404,7884,10292,7000,505
0,2,RED,AUTO,49906,OTHER ASIAN,6601,7516,9663,6942,482
0,1,SILVER,AUTO,45837,OTHER ASIAN,7450,7931,10356,7342,482
0,1,WHITE,AUTO,44455,AMERICAN,8851,9464,12178,8900,834
0,1,BEIGE,AUTO,47362,OTHER ASIAN,7404,7884,10292,7200,482
0,1,SILVER,AUTO,45247,AMERICAN,9473,10042,13112,9000,834
0,1,GOLD,AUTO,41641,AMERICAN,9422,9988,13041,9100,834
0,1,WHITE,AUTO,43464,AMERICAN,9473,10042,13112,9000,834
0,1,GOLD,AUTO,48825,AMERICAN,9473,10042,13112,9000,834
0,1,RED,AUTO,40087,AMERICAN,9422,9988,13041,9100,834
0,5,WHITE,AUTO,82560,AMERICAN,4229,5235,7683,4500,723
0,2,SILVER,AUTO,71672,TOP LINE ASIAN,7616,8874,11195,7500,686
0,1,SILVER,AUTO,42687,AMERICAN,8196,9044,9352,8200,834
0,1,BEIGE,AUTO,40783,AMERICAN,8196,9044,9352,8200,834
0,1,BLUE,AUTO,42347,AMERICAN,8196,9044,9352,8200,834
0,2,BLUE,AUTO,42875,OTHER ASIAN,7382,7936,8473,7000,623
0,2,GOLD,AUTO,39215,OTHER ASIAN,7382,7936,8473,7000,582
0,2,GREY,AUTO,43753,AMERICAN,7025,8164,8087,7800,834
0,1,BLUE,AUTO,44150,AMERICAN,8196,9044,9352,8200,834
0,2,WHITE,AUTO,47392,AMERICAN,8268,9772,9429,7400,693
0,2,RED,AUTO,45771,AMERICAN,8268,9772,9429,7400,693
0,2,RED,AUTO,42871,AMERICAN,7025,8164,8087,7800,834
0,2,GREY,AUTO,42958,OTHER ASIAN,7382,7936,8473,7000,623
0,1,BEIGE,AUTO,41653,AMERICAN,8196,9044,9352,8200,834
0,2,BLUE,AUTO,41947,AMERICAN,8268,9772,9429,7400,693
0,1,SILVER,AUTO,44850,AMERICAN,8196,9044,9352,8200,834
0,2,WHITE,AUTO,46666,AMERICAN,7025,8164,8087,7800,834
0,2,BLACK,AUTO,44022,OTHER ASIAN,7382,7936,8473,7000,623
0,1,WHITE,AUTO,43214,AMERICAN,8196,9044,9352,8200,834
0,2,BLUE,AUTO,45323,OTHER ASIAN,7382,7936,8473,7000,623
0,2,BLACK,AUTO,51898,AMERICAN,8268,9772,9429,7400,754
0,2,RED,AUTO,48581,AMERICAN,8268,9772,9429,7400,693
0,1,BLUE,AUTO,48656,AMERICAN,8196,9044,9352,8200,834
0,1,BLACK,AUTO,45048,AMERICAN,8196,9044,9352,8200,834
0,2,WHITE,AUTO,46884,AMERICAN,7025,8164,8087,7600,834
0,2,SILVER,AUTO,47020,AMERICAN,7025,8164,8087,7800,834
0,2,RED,AUTO,44457,AMERICAN,8268,9772,9429,7400,693
0,2,RED,AUTO,44412,AMERICAN,8268,9772,9429,7400,693
0,1,BLUE,AUTO,43912,AMERICAN,8196,9044,9352,8200,834
0,2,SILVER,AUTO,43355,AMERICAN,7025,8164,8087,7600,834
0,2,GREY,AUTO,51898,AMERICAN,7025,8164,8087,7800,920
0,2,BEIGE,AUTO,40511,OTHER ASIAN,7382,7936,8473,7000,623
0,2,BLUE,AUTO,49153,AMERICAN,7025,8164,8087,7800,834
0,1,WHITE,AUTO,43353,AMERICAN,8196,9044,9352,8200,834
0,2,WHITE,AUTO,45442,AMERICAN,8268,9772,9429,7400,693
0,2,WHITE,AUTO,46205,AMERICAN,8268,9772,9429,7400,693
0,1,BEIGE,AUTO,49989,OTHER ASIAN,9501,10336,10761,7400,623
0,2,BEIGE,AUTO,47805,OTHER ASIAN,7382,7936,8473,7000,623
0,2,RED,AUTO,42064,OTHER ASIAN,7382,7936,8473,7000,623
0,2,SILVER,AUTO,49633,OTHER ASIAN,7382,7936,8473,7000,623
0,2,GREY,AUTO,50196,OTHER ASIAN,7382,7936,8473,7400,671
0,2,WHITE,AUTO,38200,OTHER ASIAN,7382,7936,8473,7000,582
0,1,BLUE,AUTO,42100,AMERICAN,8196,9044,9352,8200,834
0,1,BLACK,AUTO,47727,AMERICAN,8196,9044,9352,8200,834
0,1,BLACK,AUTO,43800,AMERICAN,8196,9044,9352,8200,834
0,2,SILVER,AUTO,41354,AMERICAN,7025,8164,8087,7800,834
0,2,GOLD,AUTO,40957,AMERICAN,7025,8164,8087,7800,834
0,2,RED,AUTO,42921,OTHER ASIAN,7382,7936,8473,7000,623
0,2,WHITE,AUTO,43726,AMERICAN,8268,9772,9429,7400,693
0,2,WHITE,AUTO,40964,AMERICAN,8268,9772,9429,7400,693
0,1,SILVER,AUTO,42743,AMERICAN,8196,9044,9352,8200,834
0,2,SILVER,AUTO,41537,AMERICAN,7025,8164,8087,7850,834
0,2,WHITE,AUTO,44718,AMERICAN,8268,9772,9429,7400,693
0,6,BLUE,AUTO,59698,AMERICAN,2866,3798,3595,4700,1551
0,6,BLUE,AUTO,57960,AMERICAN,3679,4651,4473,4700,1386
